A8PX35	A8QCW4
A8PX35	A8QCW4
A8PX35	A8QDF0
A8PX35	A8QDF0
A8Q9M3	A8Q9M3
A8Q9M3	A0A3G2S5J6
A8Q9M3	A0A3G2S5J6
A8Q9M3	A8Q9M3
A8Q9M3	E1CJK1
A8Q9M3	E1CJK1
A8QCV4	A8QCV4
A8QCV4	A8QCV4
A8QCV4	E1CJK0
A8QCV4	E1CJK0
A8QCV7	A8QCV7
A8QCV7	A8QCV7
B0BZF8	B0BZF8
B0BZF8	B0BZF8
B0BZF8	B0C1Z3
B0BZF8	B0C1Z3
B0BZF8	B0JKN5
B0BZF8	B0JKN5
B0BZF8	B1WQ07
B0BZF8	B1WQ07
B0BZF8	B1XLK5
B0BZF8	B1XLK5
B0BZF8	P73922
B0BZF8	P73922
B0BZF8	Q117I5
B0BZF8	Q117I5
B0BZF8	Q2JJG9
B0BZF8	Q2JJG9
B0BZF8	Q31QY2
B0BZF8	Q31QY2
B0BZF8	Q3M6T3
B0BZF8	Q3M6T3
B0BZF8	Q8DJE9
B0BZF8	Q8DJE9
B0BZF8	A2C1K3
B0BZF8	A2BQQ2
B0BZF8	A2BQQ2
B0BZF8	A2BW64
B0BZF8	A2BW64
B0BZF8	A2C1K3
B0BZF8	A2CAB7
B0BZF8	A2CAB7
B0BZF8	A5GTE9
B0BZF8	A5GTE9
B0BZF8	Q0I9I3
B0BZF8	Q0I9I3
B0BZF8	Q3AK74
B0BZF8	Q3AK74
B0BZF8	Q7TVA4
B0BZF8	Q7TVA4
B0BZF8	Q7NG31
B0BZF8	Q7NG31
B0R7U7	B0R7U7
B0R7U7	B0R7U7
B0UYH6	B0UYH6
B0UYH6	B0UYH6
B2GV54	B2GV54
B2GV54	B2GV54
B2GV54	B2GV54
B2GV54	Q1JQE6
B2GV54	Q1JQE6
B2GV54	Q1JQE6
B2GV54	Q5R8Y5
B2GV54	Q5R8Y5
B2GV54	Q5R8Y5
B2GV54	Q8BLF1
B2GV54	Q8BLF1
B2GV54	Q8BLF1
B2RZ50	B2RZ50
B2RZ50	B2RZ50
B2RZ50	B2RZ50
B2RZ50	Q16667
B2RZ50	Q16667
B2RZ50	Q9MYN5
B2RZ50	Q9MYN5
B2RZ50	Q9MYN5
B4F6K2	B4F6K2
B4F6K2	B4F6K2
B4F6K2	O35952
B4F6K2	O35952
B4F6K2	Q16775
B4F6K2	Q16775
B4F6K2	Q3B7M2
B4F6K2	Q3B7M2
B4F6K2	Q5ZI23
B4F6K2	Q5ZI23
B4F6K2	Q6P963
B4F6K2	Q6P963
Q8VC34	Q8VC34
Q8VC34	Q8VC34
Q8VC34	F6RRD7
Q8VC34	F6RRD7
Q8VC34	Q5I0E6
Q8VC34	Q5I0E6
Q8VC34	Q5RA37
Q8VC34	Q5RA37
Q8VC34	A8DYY5
Q8VC34	A8DYY5
Q8VD52	Q8VD52
Q8VD52	P60487
Q8VD52	P60487
Q8VD52	P60487
Q8VD52	P60487
Q8VD52	P60487
Q8VD52	Q8VD52
Q8VD52	Q8VD52
Q8VD52	Q8VD52
Q8VD52	Q8VD52
Q8VD52	Q3ZBF9
Q8VD52	Q3ZBF9
Q8VD52	Q3ZBF9
Q8VD52	Q3ZBF9
Q8VD52	Q3ZBF9
Q8VD52	Q96GD0
Q8VD52	Q96GD0
Q8VD52	Q96GD0
Q8VD52	Q96GD0
Q8VD52	Q96GD0
Q8VID6	Q8VID6
Q8VID6	Q1KKS3
Q8VID6	Q1KKS3
Q8VID6	Q8VID6
Q8VID6	Q9HCR9
Q8VID6	Q9HCR9
Q8VZN9	Q8VZN9
Q8VZN9	Q8VZN9
Q8W3M6	Q8W3M6
Q8W3M6	Q8W3M6
Q8W3M6	Q28EX9
Q8W3M6	Q28EX9
Q8W3M6	Q2KJD7
Q8W3M6	Q2KJD7
Q8W3M6	Q5ZJJ8
Q8W3M6	Q5ZJJ8
Q8W3M6	Q6DI37
Q8W3M6	Q6DI37
Q8W3M6	Q9XZ16
Q8W3M6	Q9XZ16
Q8WUK0	Q8WUK0
Q8WUK0	P0C089
Q8WUK0	P0C089
Q8WUK0	P0C089
Q8WUK0	P0C089
Q8WUK0	P0C089
Q8WUK0	P0C089
Q8WUK0	P0C089
Q8WUK0	Q8WUK0
Q8WUK0	Q8WUK0
Q8WUK0	Q8WUK0
Q8WUK0	Q8WUK0
Q8WUK0	Q8WUK0
Q8WUK0	Q8WUK0
Q8WXI4	Q8WXI4
Q8WXI4	Q8WXI4
Q8WXI4	Q8WXI4
Q8WXI4	Q8WXI4
Q8WXI4	Q8VHQ9
Q8WXI4	Q8VHQ9
Q8WXI4	Q8VHQ9
Q8WXI4	Q8VHQ9
Q8WY54	Q8WY54
Q8WY54	Q80Z30
Q8WY54	Q80Z30
Q8WY54	Q8WY54
Q8WY54	P49593
Q8WY54	P49593
Q8WY54	Q8CGA0
Q8WY54	Q8CGA0
Q8WY54	Q9WVR7
Q8WY54	Q9WVR7
Q8YLG0	Q8YLG0
Q8YLG0	Q8YLG0
Q8YLG0	Q8YLG0
D5V0N9	D5V0N9
D5V0N9	D5V0N9
D6MZJ6	D6MZJ6
D6MZJ6	D6MZJ6
E1CJK2	E1CJK2
E1CJK2	E1CJK2
E3GCF1	E3GCF1
E3GCF1	E3GCF1
E3GCF1	Q6XBH1
E3GCF1	Q6XBH1
F1N5C8	F1N5C8
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	B0BND0
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	F1N5C8
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q58D68
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5RB45
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q5BKW7
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1N5C8	Q6DDP3
F1QG30	F1QG30
F1QG30	F1QG30
F4HU51	F4HU51
F4HU51	F4HU51
F4HU51	F4HU51
F4HU51	F4HU51
F4HU51	F4HU51
F4HU51	F4HU51
F4HU51	F4HU51
F4HU51	F4HU51
F4HU51	F4HU51
F4HXL0	F4HXL0
F4HXL0	F4HXL0
F4HXL0	F4HXL0
F4HXL0	F4HXL0
F4HXL0	F4HXL0
F4HXL0	F4HXL0
F4HXL0	F4HXL0
F4HXL0	F4HXL0
F4HXL0	Q940L4
F4HXL0	Q940L4
F4HXL0	Q940L4
F4HXL0	Q940L4
F4J3T8	F4J3T8
F4J3T8	F4J3T8
F4J3T8	F4JWB3
F4J3T8	F4JWB3
F4JCB2	F4JCB2
F4JCB2	F4JCB2
F4JTE7	F4JTE7
F4JTE7	F4JTE7
F4JTE7	F4JTE7
F4JTE7	Q8VZP1
F4JTE7	Q8VZP1
F4K1B1	F4K1B1
F4K1B1	F4K1B1
F4KI56	F4KI56
F4KI56	F4KI56
G0RT93	G0RT93
G0RT93	G0RT93
G0RT93	Q4WTH5
G0RT93	Q4WTH5
G0RT93	A0A7U2MSD6
G0RT93	A0A7U2MSD6
G0RT93	Q09172
G0RT93	Q09172
G0RT93	Q09173
G0RT93	Q09173
G3ESU9	G3ESU9
G3ESU9	G3ESU9
G3V7J5	G3V7J5
G3V7J5	G3V7J5
G3V7J5	O70631
G3V7J5	O70631
G3V7J5	Q8BK48
G3V7J5	Q8BK48
G3V7J5	Q8QZR3
G3V7J5	Q8QZR3
G3V7J5	Q91WG0
G3V7J5	Q91WG0
G3V7J5	O00748
G3V7J5	O00748
G3V7J5	O00748
G3V7J5	O00748
G3V7J5	O00748
G3V7J5	O00748
G3V7J5	P14943
G3V7J5	P14943
G3V7J5	P14943
G3V7J5	P14943
G3V7J5	P14943
G3V7J5	Q8K3R0
G3V7J5	Q8K3R0
G5EBX9	G5EBX9
G5EBX9	G5EBX9
G5ED68	G5ED68
G5ED68	G5ED68
G5ED68	G5ED68
G5ED68	G5ED68
P40015	P40015
P40015	P40015
P40015	P40015
P40084	P40084
P40084	P40084
P40106	P40106
P40106	P40106
P40106	P41277
P40106	P41277
P40308	P40308
P40308	P40308
P40308	P40308
P40308	P40308
P40308	P40308
P40371	P40371
P40371	P40371
P40399	P40399
P40399	P40399
P40421	P40421
P40421	P40421
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P41247	P41247
P42941	P42941
P42941	P42941
P44764	P44764
P44764	P08331
P44764	P08331
P44764	P26265
P44764	P26265
P44764	P44764
P44764	P53052
P44764	P53052
P46014	P46014
P46014	P46014
P46726	P46726
P46726	P46726
P46726	P65164
P46726	P65164
P47013	P47013
P47013	P47013
P47354	P47354
P47354	P47354
P47354	P75525
P47354	P75525
P48456	P48456
P48456	P48456
P50427	P50427
P50427	P15589
P50427	P15589
P50427	P50427
P50427	P08842
P50427	P08842
P51452	P51452
P51452	P51452
P51452	P51452
P51452	Q9D7X3
P51452	Q9D7X3
P51452	Q9D7X3
P52086	P52086
P52086	P39701
P52086	P39701
P52086	P52086
P53043	P53043
P53043	P53043
P53314	P53314
P53314	P53314
P53314	P53314
P53314	P53314
P53314	P53314
P53933	P53933
P53933	P53933
P53981	P53981
P53981	P53981
P53981	P53981
P53981	P53981
Q2VG90	Q2VG90
Q2VG90	Q2VG90
Q39491	Q39491
Q39491	Q39491
Q39491	Q39491
Q3EBR6	Q3EBR6
Q3EBR6	Q3EBR6
Q3EBR6	Q3EBR6
Q3EBR6	Q3EBR6
Q3EBR6	Q941F1
Q3EBR6	Q941F1
Q3EBR6	Q941F1
Q3EBR6	Q9C8J6
Q3EBR6	Q9C8J6
Q3EBR6	Q9C8J6
Q3MKY2	Q3MKY2
Q3MKY2	Q3MKY2
Q3T0T0	Q3T0T0
Q3T0T0	Q3T0T0
Q3T0T0	Q3T0T0
Q3T0T0	Q3T0T0
Q3T0T0	Q3T0T0
Q3T0T0	Q3T0T0
Q3T0T0	Q3T0T0
Q3T0T0	Q3T0T0
Q3T0T0	Q9JL55
Q3T0T0	Q9JL55
Q3T0T0	Q9JL55
Q3T0T0	Q9JL55
Q3T0T0	Q9JL55
Q3T0T0	Q9JL55
Q3T0T0	Q9JL55
Q3T0T0	Q9JL55
Q3T0T0	Q9NZC3
Q3T0T0	Q9NZC3
Q3T0T0	Q9NZC3
Q3T0T0	Q9NZC3
Q3T0T0	Q9NZC3
Q3T0T0	Q9NZC3
Q3T0T0	Q9NZC3
Q3T0T0	Q9NZC3
Q6GLK2	Q6GLK2
Q6GLK2	Q6GLK2
Q6GLK2	Q6GLK2
Q6GLK2	Q6GLK2
Q6GLK2	Q6GLK2
Q6GLK2	Q6GLK2
Q6GLK2	Q6GLK2
Q6H7J3	Q6H7J3
Q6H7J3	Q6H7J3
Q6H7J4	Q6H7J4
Q6H7J4	Q6H7J4
Q6ING9	Q6ING9
Q6ING9	Q6ING9
Q6IVY4	Q6IVY4
Q6IVY4	Q6IVY4
Q6IVY4	Q6IVY4
Q6K1U0	Q6K1U0
Q6K1U0	Q6K1U0
Q6K1U0	Q6K5I0
Q6K1U0	Q6K5I0
Q6K6N7	Q6K6N7
Q6K6N7	Q6K6N7
Q6K6N7	Q7XW27
Q6K6N7	Q7XW27
Q6K6N7	Q9FG61
Q6K6N7	Q9FG61
Q6L5C4	Q6L5C4
Q6L5C4	Q0JL75
Q6L5C4	Q0JL75
Q6L5C4	Q5Z6F5
Q6L5C4	Q5Z6F5
Q6L5C4	Q67UX7
Q6L5C4	Q67UX7
Q6L5C4	Q6EN45
Q6L5C4	Q6EN45
Q6L5C4	Q6L5C4
Q6L5C4	Q8LAY8
Q6L5C4	Q8LAY8
Q6L5C4	Q8RXV3
Q6L5C4	Q8RXV3
Q6L5C4	Q94AT1
Q6L5C4	Q94AT1
Q6L5C4	Q7XR06
Q6L5C4	Q7XR06
Q6NPM8	Q6NPM8
Q6NPM8	Q6NPM8
Q6NT99	Q6NT99
Q6NT99	Q6NT99
Q6NT99	Q6NT99
Q6NVE9	Q6NVE9
Q6NVE9	Q5U3N5
Q6NVE9	Q5U3N5
Q6NVE9	Q6GR25
Q6NVE9	Q6GR25
Q6NVE9	Q6NVE9
Q6NYZ4	Q6NYZ4
Q6NYZ4	Q6NYZ4
Q6NYZ4	Q6NYZ4
Q05AL2	Q05AL2
Q05AL2	Q05AL2
Q05AL2	Q149T7
Q05AL2	Q149T7
Q05AL2	Q5JR12
Q05AL2	Q5JR12
Q05AL2	Q641Y6
Q05AL2	Q641Y6
Q05AL2	Q9ULR3
Q05AL2	Q28DF4
Q05AL2	Q28DF4
Q05AL2	Q9ULR3
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08448	Q08448
Q08DW9	Q08DW9
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	B4F753
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08C93
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q08DW9
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q4R766
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q5ZIN0
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q08DW9	Q6AYT7
Q0BGE1	Q0BGE1
Q0BGE1	Q0BGE1
Q0BGE1	Q0BGE1
Q0BGE1	Q0BGE1
Q0BGE1	Q0BGE1
Q0D629	Q0D629
Q0D629	Q0D629
Q0DZT4	Q0DZT4
Q0DZT4	Q0DZT4
Q53728	Q53728
Q53728	Q53728
Q54809	Q54809
Q54809	Q54809
Q54809	Q55217
Q54809	Q55217
Q54IF7	Q54IF7
Q54IF7	Q54IF7
Q54ND5	Q54ND5
Q54ND5	Q54ND5
Q54R42	Q54R42
Q54R42	Q54R42
Q54R42	Q54R42
Q54T01	Q54T01
Q54T01	Q54T01
Q54T76	Q54T76
Q54T76	Q54T76
Q54T76	Q54T76
Q54Y32	Q54Y32
Q54Y32	Q54Y32
Q54Y32	Q54Y32
Q556Y8	Q556Y8
Q556Y8	Q556Y8
Q556Y8	Q556Y8
Q558Z3	Q558Z3
Q558Z3	Q558Z3
Q55AW9	Q55AW9
Q55AW9	Q55AW9
Q55BI8	Q55BI8
Q55BI8	Q55BI8
Q55BI8	Q55BI8
Q55CS7	Q55CS7
Q55CS7	Q55CS7
Q55CS7	Q55CS7
Q55CS7	Q55CS8
Q55CS7	Q55CS8
Q55CS7	Q55CS8
Q55E39	Q55E39
Q55E39	Q55E39
Q55E39	Q55E39
Q55F34	Q55F34
Q55F34	Q55F34
Q55F34	Q55F34
A0A0H2V660	A0A0H2V660
A0A0H2V660	A0A0H2V660
A0A0H2V660	A0A0H2V660
A0A0H2V660	A0A0H2V660
A0A0H2V871	A0A0H2V871
A0A0H2V871	A0A0H2V871
A0A0H2V871	A0A0H2V871
A0A0H2V871	A0A0H2V871
A0A0H2ZFK2	A0A0H2ZFK2
A0A0H2ZFK2	A0A0H2ZFK2
A0A0H3KNC4	A0A0H3KNC4
A0A0H3KNC4	A0A0H3KNC4
A0A0H3KNC4	A0A0H3KNC4
A0A0H3KNC4	A0A0H3KNC4
A0A0H3KNC4	A0A0H3KNC4
A0A0K0VEZ4	A0A0K0VEZ4
A0A0K0VEZ4	A0A0K0VEZ4
A0A0R4IVA4	A0A0R4IVA4
A0A0R4IVA4	A0A0R4IVA4
A0A0R4IVA4	A0A0R4IVA4
A0A0R4IVA4	Q6GQT0
A0A0R4IVA4	Q6GQT0
A0A0R4IVA4	Q6GQT0
A0A0R4IVA4	Q9UNH5
A0A0R4IVA4	Q9UNH5
A0A0R4IVA4	Q9UNH5
A0A0R4IVA4	O60729
A0A0R4IVA4	A4D256
A0A0R4IVA4	A4D256
A0A0R4IVA4	A4D256
A0A0R4IVA4	A6N3Q4
A0A0R4IVA4	A6N3Q4
A0A0R4IVA4	A6N3Q4
A0A0R4IVA4	O60729
A0A0R4IVA4	O60729
A0A0R4IVA4	Q6PFY9
A0A0R4IVA4	Q6PFY9
A0A0R4IVA4	Q6PFY9
A0A1S3ZP85	A0A1S3ZP85
A0A1S3ZP85	A0A1S3ZP85
A0A1S3ZP85	A0A1S3ZP85
A0A1S3ZP85	F4JFU8
A0A1S3ZP85	F4JFU8
A0A1S3ZP85	F4JFU8
A0A1W2PQ27	A0A1W2PQ27
A0A1W2PQ27	A0A1W2PQ27
A0A1W2PQ27	A0A1W2PR75
A0A1W2PQ27	A0A1W2PR75
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	A0A3L7I2I8
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	P97570
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0A3L7I2I8	O60733
A0DTY1	A0DTY1
A0DTY1	A0BLX0
A0DTY1	A0BLX0
A0DTY1	A0BQL0
A0DTY1	A0BQL0
A0DTY1	A0CUB5
A0DTY1	A0CUB5
A0DTY1	A0DSB3
A0DTY1	A0DSB3
A0DTY1	A0DTY1
A0DTY1	P49444
A0DTY1	P49444
A0QJI1	A0QJI1
A0QJI1	A0QJI1
A0QJI1	O53289
A0QJI1	O53289
A0QJI1	O53289
A0QJI1	O53289
A0QJI1	Q9S281
A0QJI1	Q9S281
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	A1A4K5
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q13822
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q64610
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
A1A4K5	Q9R1E6
